hhid	pid	sim_id	mobile_sim_ownership	mobile_sim_access	nb_handsets	network	contract	airtime_expt	calls_per_day	coverage	first_usage_m	first_usage_y	reason_multiple1	reason_multiple2	reason_multiple_other	reason_separate	reason_separate_other
1413058.0	1	1	1		2	1	2	18000	30	1	99	1997	4				
1413058.0	1	2	1		2	1	2	3000	3	1	99	1997	4				
1413069.0	2	1	1		1	1	1	200	4	1	99	9999					
1413096.0	2	1	1		1	1	2	2000	5	2	5	2004					
1414183.0	1	1	1		1	1	2	100	5	1	1	2008					
1414136.0	2	1	1		1	1	2	600	3	1	99	2000					
1414160.0	2	1	1		2	1	2	300	3	1	99	1999	2			2	
1414160.0	2	2	1		2	1	2	9999999	999	1	99	1999	2			2	
1414169.0	1	1	1		1	1	1	3500	7	1	4	2000					
1414231.0	2	1	1		1	1	1	1500	5	1	99	2007					
1414017.0	2	1	1		4	1	2	2000	6	1	99	2001	3				
1414017.0	2	2	1		4	1	2	500	3	1	99	2001	3				
1414112.0	1	1	1		1	1	1	3000	3	1	6	1997					
1414041.0	2	1	1		1	1	2	1000	5	1	99	2005					
1414089.0	2	1	1		1	1	1	2000	5	1	99	2004					
275092.0	1	1	1		1	1	2	150	3	1	9	2006					
275142.0	2	1	2	1		1	2	1500	3	1	1	2002					
275135.0	1	1	2	1		1	2	200	2	1	8	2006					
275109.0	1	1	2	1		1	2	200	1	1	1	2007					
1483036.0	2	1	2	1		1	2	100	999	1	6	2008					
1483026.0	2	1	1		1	1	2	300	5	1	99	2006					
1483046.0	2	1	2	1		1	2	100	1	1	99	2002					
1483006.0	1	1	1		1	1	2	1500	4	1	99	2004					
1483066.0	1	1	2	1		1	2	2000	999	1	12	2000					
1483096.0	1	1	2	1		1	2	1000	4	1	1	2002					
1483056.0	1	1	1		1	1	2	3000	999	1	8	2005					
1483086.0	1	1	1		1	1	2	600	999	1	1	2008					
1484085.0	3	1	1		1	1	2	500	5	1	99	2004					
1484096.0	1	1	1		1	1	2	550	3	1	99	2000					
1484106.0	3	1	1		1	1	2	400	2	2	9	2007					
1484011.0	1	1	1		1	1	2	1500	5	1	99	2004					
1484053.0	1	1	1		1	1	2	1500	4	1	1	9999					
1484075.0	1	1	1		1	1	2	1500	4	3	2	2002					
1484064.0	1	1	2	1		1	2	600	2	3	5	2008					
1484022.0	1	1	1		1	1	2	1500	5	1	6	2002					
1484032.0	1	1	1		1	1	2	300	3	1	5	2004					
1484043.0	1	1	1		1	1	1	300	1	1	4	2007					
1485035.0	1	1	2	1		1	2	200	2	1	1	2005					
1485070.0	1	1	1		1	1	2	3000	5	3	1	2004					
1485046.0	2	1	1		1	1	2	600	999	2	6	2008					
1485030.0	2	1	1		1	1	2	2000	4	1	1	2005					
1485023.0	1	1	1		1	1	2	2000	3	1	2	2005					
1486054.0	1	1	2	1		1	2	1600	3	1	99	2005					
1486079.0	2	1	2	1		1	2	1500	2	1	99	2005					
1486067.0	3	1	2	1		1	2	1500	999	1	99	2006					
1486092.0	1	1	2	1		1	2	20	2	1	99	2008					
1486005.0	1	1	1		1	1	2	4000	5	1	7	2004					
1486104.0	2	1	1		1	1	2	1600	6	1	99	2006					
1486042.0	1	1	1		1	1	2	1600	3	1	99	2007					
1486030.0	1	1	1		1	1	2	1500	999	1	99	2004					
1486017.0	1	1	1		1	1	2	3000	5	1	99	2005					
1487039.0	1	1	1		1	1	2	1000	5	1	99	2004					
1487001.0	1	1	1		1	1	2	5000	15	1	99	2004					
1487026.0	2	1	1		1	1	2	600	2	3	12	2006					
1487014.0	1	1	1		2	1	2	6000	20	1	1	2001	6				
1487014.0	1	2	1		2	1	2	3000	5	1	1	2001	6				
1487115.0	1	1	1		1	2	2	1500	5	1	99	2003					
1487103.0	2	1	1		1	1	2	400	1	1	99	2006					
1487091.0	2	1	2	1		1	2	300	1	1	99	9999					
1487052.0	1	1	1		1	1	2	1500	2	1	1	2005					
1487065.0	1	1	1		1	1	2	3000	5	1	5	2005					
1487079.0	1	1	1		2	1	2	2000	6	1	5	2003	4				
1487079.0	1	2	1		2	1	2	1500	4	1	5	2003	4				
1488005.0	1	1	1		1	1	2	1000	3	1	10	2003					
1488016.0	2	1	1		1	1	2	500	3	1	99	2003					
1488064.0	2	1	1		1	1	2	300	1	1	5	9999					
1488052.0	1	1	1		1	1	2	1000	2	1	99	2002	1				
1488052.0	1	2	1		1	2	2	1000	2	1	99	2002	1				
1488075.0	1	1	2	1		1	2	300	2	1	99	2005					
1488099.0	1	1	1		1	1	2	300	1	1	2	2005					
1488028.0	1	1	1		1	1	2	3000	5	1	10	2003					
1488111.0	1	1	1		2	1	2	700	7	1	99	2003	3				
1488111.0	1	2	1		2	1	2	300	1	1	99	2003	3				
1488040.0	1	1	1		1	1	2	1000	5	1	99	2004					
1488087.0	1	1	1		1	1	2	500	1	3	99	2006					
1489054.0	1	1	1		1	1	2	750	2	1	99	2004					
1489042.0	1	1	2	1		1	2	100	7	1	99	2006					
1489091.0	1	1	1		1	1	2	600	8	1	1	2004					
1489103.0	1	1	1		1	1	2	1500	4	1	1	2008					
1489066.0	1	1	2	1		1	2	600	3	1	1	2007					
1489029.0	2	1	2	1		1	2	400	1	1	99	2007					
1489079.0	1	1	1		1	2	2	200	999	1	1	2005					
1489005.0	1	1	1		1	1	2	400	2	1	99	2006					
1490067.0	1	1	1		1	1	2	500	3	1	99	2002					
1490113.0	1	1	1		1	1	2	600	7	1	99	2006					
1490076.0	1	1	1		1	1	2	250	1	1	99	2005					
1490042.0	2	1	1		1	1	2	200	3	1	2	2006					
1490084.0	1	1	1		1	1	2	500	4	2	99	2006					
1490016.0	1	1	1		1	1	2	500	3	1	1	2003					
1490008.0	1	1	1		1	1	2	100	2	1	5	2008					
1490033.0	4	1	1		1	1	2	300	3	1	99	2004					
1490050.0	1	1	1		1	1	2	3000	10	1	5	2003					
1490025.0	1	1	1		1	1	2	1000	3	1	5	9999					
290045.0	1	1	2	1		1	2	200	1	1	6	2007					
290048.0	1	1	2	1		2	2	2000	3	1	3	2006					
290001.0	2	1	2	1		1	2	1500	999	1	99	2007					
291054.0	1	1	1		1	1	2	400	1	1	99	2006					
291039.0	1	1	1		1	1	2	200	1	1	3	2008					
291057.0	2	1	1		2	1	2	1000	8	1	2	2000	6				
291057.0	2	2	1		2	1	2	1000	3	1	2	2000	6				
291068.0	1	1	1		1	1	2	3000	999	1	7	2003					
291047.0	1	1	2	1		2	2	300	3	1	6	2007					
291010.0	1	1	2	1		1	2	300	1	1	6	2008					
1495019.0	2	1	1		1	1	2	2000	5	1	99	2003					
1495097.0	1	1	2	1		1	2	500	3	2	7	2006					
1495110.0	1	1	1		2	1	2	3000	15	1	5	2002					
1495032.0	2	1	1		1	1	2	500	3	1	7	2007					
1495045.0	1	1	1		1	1	2	700	3	1	6	2002	1				
1495045.0	1	2	1		1	2	2	200	1	1	6	2002	1				
1495084.0	5	1	2	1		1	2	3000	5	1	99	2003					
1495006.0	2	1	1		1	1	2	1000	5	1	99	2004					
1495071.0	2	1	1		2	1	2	1000	7	1	99	2000	3				
1495071.0	2	2	1		2	1	2	500	3	1	99	2000	3				
1495123.0	1	1	1		2	1	2	500	5	2	5	9999					
1496056.0	1	1	2	1		1	2	500	3	1	1	2006					
1496050.0	1	1	1		1	1	2	1000	4	1	99	2004					
1496063.0	2	1	1		1	1	2	600	999	1	99	2004					
1496018.0	1	1	1		1	1	2	3000	4	1	1	2004					
1496024.0	1	1	1		1	1	2	1500	4	1	4	2005					
1496031.0	1	1	1		1	1	2	600	3	1	11	2006					
1496037.0	1	1	1		1	1	2	300	999	1	9	2006					
1496042.0	1	1	1		1	1	2	1000	3	2	5	2001					
1496011.0	2	1	2	1		2	2	1500	2	1	5	2006					
1496005.0	2	1	1		1	1	2	100	1	1	6	2008					
1497007.0	1	1	1		2	1	2	1000	5	1	5	2006	4				
1497007.0	1	2	1		2	1	2	500	2	1	5	2006	4				
1497062.0	1	1	1		1	1	2	1500	3	1	10	2004					
1497048.0	1	1	1		1	1	2	250	4	1	99	2006					
1497034.0	1	1	1		2	1	2	2500	6	1	99	2002					
1497034.0	1	2	1		2	2	2	100	2	1	99	2002	7		99		
1497020.0	2	1	1		1	2	2	1600	5	1	3	2005					
1497069.0	1	1	1		1	1	2	3000	5	2	6	2001					
1497006.0	2	1	1		1	1	2	1500	5	1	2	2005					
1497041.0	2	1	1		1	1	2	500	2	1	99	9999					
1497055.0	1	1	1		1	1	2	600	10	1	99	9999					
1497013.0	1	1	2	1		2	2	1000	999	1	99	2004	4				
1497013.0	1	2	2	1		1	2	500	999	1	99	2004	4				
1497013.0	1	3	2	1		1	2	500	999	1	99	2004	4				
1498032.0	1	1	1		1	1	2	400	2	1	99	1994					
1498069.0	2	1	2	1		1	2	9999999	2	1	2	2008					
1498010.0	2	1	1		1	1	2	500	2	1	99	2005					
1498040.0	2	1	2	1		1	2	200	1	1	99	2008					
1498018.0	1	1	1		1	1	2	2000	4	1	2	2008					
1498025.0	1	1	1		2	3	2	8000	5	1	99	2002					
1498025.0	1	2	1		2	1	2	500	1	1	99	2002	7		99		
1498047.0	1	1	2	1		1	2	1500	6	1	99	2006					
1498003.0	4	1	1		1	1	2	1500	999	1	3	2005					
1498062.0	4	1	1		1	1	2	500	3	1	9	2003					
348046.0	1	1	2	1		1	2	500	2	1	5	2007					
348041.0	2	1	1		2	2	2	300	2	1	4	2006	3				
348041.0	2	2	1		2	2	2	300	1	1	4	2006	3				
348001.0	1	1	2	1		1	2	250	1	2	8	2007					
348016.0	1	1	1		1	1	2	500	3	1	2	2007					
358061.0	1	1	1		1	1	2	100	1	1	12	2007					
358012.0	1	1	1		2	1	2	150	1	2	11	2007	3				
358012.0	1	2	1		2	1	2	150	1	2	11	2007	3				
358027.0	1	1	1		1	1	2	200	1	2	4	2003					
358038.0	1	1	1		1	2	2	250	3	1	99	1999					
358035.0	1	1	1		2	1	1	2000	20	3	99	2001					
358035.0	1	2	1		2	1	2	1500	30	1	99	2001	7		99		
1503031.0	1	1	1		1	1	2	9999999	3	1	4	2006					
1503081.0	2	1	1		1	1	2	1500	999	1	9	2007					
1503061.0	1	1	1		1	1	2	600	3	1	9	2006					
1503091.0	1	1	2	1		1	2	600	4	1	5	2006					
1503071.0	1	1	1		1	1	2	500	10	1	99	2004					
1503051.0	1	1	1		1	1	2	600	3	1	99	9999					
1503021.0	1	1	1		1	1	2	3000	4	1	5	2007					
1503041.0	1	1	2	1		1	2	200	1	1	99	2001					
1503001.0	1	1	1		1	1	2	2000	4	1	7	2003					
1504073.0	2	1	1		2	1	2	1500	3	1	10	2004	6				
1504073.0	2	2	1		2	1	2	500	1	1	10	2004	6				
1504022.0	3	1	1		1	1	2	400	1	1	99	2007					
1504032.0	3	1	1		1	1	2	400	1	1	7	2005					
1504010.0	3	1	1		1	1	2	500	4	1	2	2008					
1504086.0	1	1	1		2	1	2	4000	8	1	7	2002	1				
1504086.0	1	2	1		2	2	2	1000	3	1	7	2002	1				
1504083.0	2	1	1		1	1	2	3000	3	1	7	2002					
1504042.0	1	1	1		1	1	2	1000	5	1	99	2005					
1504063.0	2	1	1		1	1	2	500	3	1	12	2007					
1504052.0	1	1	1		1	2	2	1000	7	1	3	2002					
1507028.0	2	1	1		1	1	2	9999999	3	3	2	2001					
1507010.0	1	1	1		1	1	2	700	3	1	99	2005					
1507035.0	2	1	2	1		1	2	200	1	3	3	2007					
1507054.0	1	1	2	1		1	2	300	2	1	99	2005					
1507042.0	1	1	1		1	2	2	1000	3	1	3	2001					
1507056.0	1	1	1		2	3	2	2600	3	1	12	1997	4				
1507056.0	1	2	1		2	1	2	2000	15	1	12	1997	4				
1507056.0	1	3	1		2	2	2	1000	999	1	12	1997	4				
1507016.0	1	1	1		1	1	2	100	3	2	99	2002	3				
1507016.0	1	2	1		1	1	2	9999999	999	2	99	2002	3				
1507023.0	1	1	1		1	1	1	1200	10	1	99	2003					
1508031.0	1	1	2	1		1	2	9999999	999	1	99	9999					
1508055.0	3	1	1		1	1	2	1000	8	2	4	2004					
1508050.0	1	1	1		1	1	2	160	5	1	2	2007					
1508063.0	1	1	2	1		1	2	500	5	2	7	2007					
1508025.0	1	1	1		1	1	2	600	3	1	3	2008					
1508012.0	1	1	2	1		1	2	1000	4	1	12	2005					
1508006.0	2	1	2	1		1	2	500	3	1	2	2008					
1508037.0	1	1	1		2	1	2	2000	4	1	99	2003	7		99		
1508037.0	1	2	1		2	2	2	1000	5	1	99	2003	7		8		
1512001.0	1	1	1		1	2	2	1000	2	1	1	9999					
1512016.0	1	1	1		1	2	2	300	5	2	5	2008					
1512014.0	1	1	1		1	1	2	200	4	3	2	2007					
1512020.0	2	1	1		1	2	2	600	3	1	99	2006					
1512007.0	1	1	1		1	2	2	300	999	1	99	2005					
1512018.0	1	1	1		3	1	2	2000	10	2	99	2000	4				
1512018.0	1	2	1		3	2	2	500	2	2	99	2000	4				
1512018.0	1	3	1		3	2	2	500	2	2	99	2000	4				
1512012.0	1	1	1		1	1	2	1000	8	1	99	9999					
1512009.0	2	1	1		1	1	2	500	2	1	1	2003					
330074.0	1	1	1		1	1	2	1500	4	1	5	2005					
330028.0	1	1	1		1	1	2	600	2	1	99	9999					
330046.0	1	1	2	1		1	2	100	999	1	99	9999					
330037.0	1	1	2	1		1	2	500	2	3	2	2008					
330018.0	1	1	1		1	1	2	1500	5	1	4	2008					
330055.0	5	1	1		1	1	2	500	3	1	1	2008					
330092.0	1	1	1		1	1	2	1000	3	1	99	9999					
1500015.0	1	1	1		1	1	2	1500	5	1	99	2005					
1500064.0	1	1	1		1	1	2	100	1	1	5	2005					
1500025.0	1	1	1		2	1	2	1000	8	1	2	2002	6				
1500025.0	1	2	1		2	2	2	300	1	1	2	2002	6				
1500084.0	1	1	1		1	1	2	3000	5	1	99	9999					
1500074.0	1	1	1		2	1	2	1060	3	1	99	2004	1				
1500074.0	1	2	1		2	2	2	2000	5	1	99	2004	1				
1500044.0	1	1	1		1	1	2	100	1	1	9	2007					
1500054.0	2	1	1		1	1	2	500	3	1	6	2006					
1500035.0	1	1	1		1	1	2	1500	2	1	1	2005					
1500094.0	2	1	1		1	1	2	1500	7	1	99	2004					
391016.0	1	1	1		1	1	2	600	2	1	2	9999					
391095.0	2	1	2	1		1	2	1500	2	1	99	2005					
391003.0	2	1	1		1	1	2	600	3	1	3	2007					
391082.0	1	1	1		1	1	2	4000	5	1	3	2000					
391069.0	1	1	1		1	1	2	600	2	1	99	2007					
392007.0	1	1	2	1		1	2	100	1	1	1	2008					
392103.0	2	1	1		1	1	2	700	999	1	99	9999					
392043.0	2	1	1		1	1	2	600	1	1	99	2006					
392011.0	1	1	1		1	1	2	300	3	1	5	2002					
392072.0	1	1	1		1	1	2	100	1	1	99	2006					
392079.0	2	1	1		1	1	2	1700	3	1	8	2003					
392019.0	1	1	1		1	1	2	500	1	1	99	2005					
385097.0	1	1	2	1		1	2	1000	5	1	3	2008					
385085.0	1	1	1		2	1	2	500	999	1	5	2005					
385085.0	1	2	1		2	1	2	100	999	1	5	2005	7		99		
385108.0	1	1	1		1	1	2	1150	3	1	5	2007					
385062.0	2	1	2	1		1	2	200	2	2	99	2005					
385004.0	1	1	1		1	1	2	600	3	1	2	2006					
385016.0	2	1	1		1	1	2	400	3	1	3	2007					
386002.0	1	1	2	1		1	2	300	1	1	99	2006					
386060.0	2	1	1		1	1	2	6000	3	1	1	2005					
386016.0	2	1	1		1	1	2	2000	3	1	1	2004					
386039.0	1	1	2	1		1	2	200	1	1	12	2007					
401123.0	1	1	1		1	1	2	600	2	3	99	2005					
401008.0	1	1	2	1		1	2	1800	999	3	2	2006					
401072.0	1	1	1		1	1	2	1500	5	1	1	2008					
401001.0	2	1	2	1		1	2	200	2	1	12	2007					
417020.0	1	1	2	1		1	2	500	3	1	2	2008					
417027.0	1	1	2	1		1	2	600	3	1	1	2008					
417092.0	1	1	1		1	1	2	1000	5	1	12	2007					
417019.0	1	1	1		1	1	2	100	1	1	3	2006					
417071.0	1	1	1		1	1	2	1500	3	1	99	2006					
417061.0	4	1	1		1	1	2	1600	2	1	7	2006					
417050.0	1	1	1		1	1	2	800	6	1	4	2004					
1525114.0	1	1	1		3	1	2	3000	10	1	99	2004	3	5			
1525114.0	1	2	1		3	1	2	4000	5	1	99	2004	3	5			
1525114.0	1	3	1		3	2	2	3000	10	1	99	2004	3	5			
1525002.0	2	1	1		1	1	2	2000	5	1	99	2005					
1525047.0	1	1	1		1	1	2	1500	999	1	99	2008					
1525106.0	1	1	1		1	2	2	1500	5	1	99	2003					
1525106.0	1	2	1		1	1	2	300	1	1	99	2003	7		99		
1525136.0	1	1	1		1	1	2	6000	10	1	99	2002					
1525136.0	1	2	1		1	1	2	1500	6	1	99	2002	7		99		
1525017.0	1	1	2	1		1	2	600	3	1	5	2006					
1525076.0	1	1	1		1	1	2	1500	3	1	99	9999					
1525032.0	1	1	1		1	1	2	1500	3	1	3	2008					
1525091.0	1	1	1		1	1	2	1000	4	1	10	2007					
1525062.0	1	1	1		1	1	2	6000	3	1	3	2006					
1526013.0	1	1	1		1	1	2	500	10	1	1	2005					
1526065.0	1	1	1		1	1	2	3000	5	1	3	2001					
1526032.0	1	1	1		1	1	2	600	3	1	6	2005					
1526083.0	1	1	1		1	1	2	3000	3	1	2	2000					
1526075.0	1	1	1		1	1	2	5000	15	1	99	2002					
1526011.0	2	1	1		1	1	2	1500	3	1	99	2002					
1526064.0	1	1	1		1	1	2	1000	5	1	4	2002					
1526064.0	1	2	1		1	2	2	500	2	1	4	2002	7		99		
1526106.0	2	1	1		1	1	2	1500	3	1	99	2004					
1526043.0	2	1	1		1	2	2	2400	3	1	99	2001					
1526085.0	1	1	1		1	1	2	1500	3	1	99	2003					
1531047.0	1	1	1		1	1	2	3000	5	2	99	2004					
1531141.0	1	1	1		1	1	2	1000	3	2	2	2007					
1531140.0	1	1	1		1	2	2	2000	10	2	99	2006					
1531024.0	1	1	1		1	1	2	1200	2	2	99	2004					
1531083.0	1	1	1		1	2	2	2000	5	1	3	2006					
1531053.0	1	1	1		1	1	2	3000	5	2	3	2005					
1531010.0	1	1	1		1	1	2	600	2	2	99	2005					
1531039.0	1	1	1		2	1	2	1000	3	2	1	2006	7		99		
1531039.0	1	2	1		2	2	2	1000	8	1	1	2006	7		8		
1531097.0	1	1	1		1	1	2	6000	3	2	99	2004					
1532041.0	1	1	1		1	1	2	600	3	1	4	2007					
1532019.0	1	1	1		2	1	2	3000	6	1	99	2001					
1532019.0	1	2	1		2	2	2	1500	7	1	99	2001	7		99		
1532033.0	1	1	2	1		2	2	600	3	1	3	2006					
1532028.0	1	1	1		1	1	2	3000	4	1	1	2008					
1532015.0	1	1	1		1	1	2	9999999	3	1	99	2005					
1532011.0	2	1	1		5	1	2	200	3	1	99	2003					
1532002.0	2	1	2	1		1	2	100	1	1	99	2006					
1532024.0	1	1	1		1	1	2	1800	3	1	3	2004					
1532037.0	1	1	1		1	1	2	1000	5	1	7	2006					
1533130.0	1	1	2	1		1	2	600	3	1	5	2008					
1533014.0	1	1	1		1	1	2	1000	3	1	1	2007					
1533150.0	1	1	1		1	1	2	1000	3	1	99	9999					
1533019.0	2	1	1		3	1	2	6000	5	1	3	2004	4				
1533019.0	2	2	1		3	2	2	600	3	1	3	2004	4				
1533019.0	2	3	1		3	2	2	600	7	1	3	2004	4				
1533001.0	2	1	1		1	1	2	500	999	1	99	2003					
1533068.0	1	1	1		1	1	2	1000	3	1	99	2003					
1533109.0	2	1	1		1	2	2	300	2	1	99	2002					
1533007.0	2	1	1		1	1	2	300	3	1	99	2006					
504019.0	2	1	1		1	1	2	600	3	1	99	2007					
504032.0	1	1	1		1	1	2	1600	2	1	99	2006					
504059.0	2	1	1		1	1	2	500	2	1	99	2006					
504017.0	1	1	1		1	2	2	200	5	1	12	2007					
504035.0	1	1	1		1	1	2	600	2	1	99	2002					
504043.0	1	1	1		1	1	2	100	1	1	99	2008					
504051.0	2	1	1		1	1	2	300	1	1	5	2006					
504011.0	1	1	1		1	1	2	600	2	1	1	2008					
504067.0	1	1	1		1	1	2	1500	3	1	1	2008					
1539026.0	1	1	1		1	2	2	800	5	1	99	2002					
1539053.0	1	1	1		1	1	2	1500	3	1	4	2004					
1539042.0	1	1	1		1	2	2	3000	5	1	5	2004					
1539032.0	1	1	1		2	1	2	1600	3	1	2	2008					
1539001.0	1	1	1		1	1	2	100	1	1	3	2008					
1540054.0	1	1	1		1	1	2	1000	3	1	5	2005					
1540033.0	1	1	1		1	1	2	200	1	1	99	2007					
1540022.0	1	1	1		1	1	2	200	1	1	2	2008					
1540065.0	2	1	1		1	1	2	3000	4	1	8	2006					
1540011.0	1	1	2	1		1	2	1000	4	1	12	2004					
1649041.0	2	1	1		1	1	2	900	5	1	7	2005					
1649063.0	2	1	1		1	1	2	1500	13	1	4	2004					
1649005.0	1	1	1		1	1	2	800	3	1	99	2005					
1649049.0	2	1	2	1		1	2	1000	3	1	99	2008					
1649070.0	1	1	1		1	1	2	400	2	1	99	2004					
1649034.0	1	1	1		1	1	2	500	3	1	2	1997					
1649012.0	3	1	1		1	1	1	500	2	1	1	2007					
1649027.0	2	1	1		1	1	1	1500	3	1	4	2008					
1650029.0	2	1	1		1	1	2	600	3	1	2	2008					
1650061.0	2	1	2	1		1	2	2400	5	1	99	2007					
1650104.0	1	1	1		1	1	2	1500	5	1	12	2007					
794141.0	2	1	1		1	2	2	500	4	1	99	2003					
794127.0	2	1	1		1	1	2	300	3	1	99	2004					
794041.0	2	1	1		1	1	2	1800	2	1	8	2004					
794070.0	3	1	1		1	1	1	500	3	1	99	9999					
794056.0	1	1	1		1	1	2	1000	2	1	5	2006					
794086.0	1	1	1		1	1	2	1800	4	1	99	2007					
805053.0	1	1	1		1	1	2	1000	5	1	5	2003					
805003.0	1	1	1		1	1	2	300	1	1	5	2007					
805033.0	2	1	1		1	1	2	300	10	2	10	2007					
805058.0	1	1	1		1	1	2	300	3	2	99	2006					
805023.0	1	1	1		1	1	2	500	6	1	2	2007					
805013.0	1	1	1		1	1	2	400	3	1	4	2004					
805043.0	2	1	1		1	1	2	500	2	1	11	2007					
805041.0	1	1	1		1	1	2	500	10	1	8	2005					
805063.0	2	1	1		1	1	2	1050	5	2	1	2007					
805093.0	1	1	1		1	1	2	5000	10	2	12	2007					
806029.0	1	1	1		1	1	2	300	3	1	3	2004					
1651064.0	2	1	1		1	1	2	1500	4	2	99	2003					
1651042.0	3	1	1		1	1	2	1000	5	2	4	2007					
1651107.0	1	1	1		1	1	2	1000	6	1	1	2008					
1651129.0	1	1	1		1	1	2	1800	6	1	99	2004					
1651150.0	1	1	1		1	1	2	500	3	1	1	2007					
1651172.0	2	1	2	1		1	2	200	2	1	5	2007					
1651194.0	1	1	1		3	1	1	5000	15	1	99	1998					
1651215.0	2	1	1		1	1	1	600	2	2	4	2006					
1652016.0	2	1	1		1	1	2	2000	10	1	99	2002					
1652075.0	1	1	1		1	2	2	500	1	1	6	2004					
1652008.0	2	1	1		1	1	2	3000	8	1	8	2006					
1652005.0	1	1	1		1	1	2	200	2	1	2	2008					
1652083.0	2	1	1		1	1	2	600	1	2	99	2007					
1652024.0	2	1	1		1	1	2	200	2	1	99	2007					
1652033.0	1	1	1		1	1	2	700	4	1	9	2006					
1652041.0	1	1	1		1	1	2	600	3	1	7	2006					
1652058.0	2	1	1		1	1	2	500	10	1	99	2006					
1652050.0	2	1	1		1	1	2	300	6	1	99	2006					
1653025.0	1	1	1		1	1	2	1500	10	2	6	2005					
1653010.0	1	1	1		2	2	2	500	8	1	99	2003	6				
1653010.0	1	2	1		2	1	2	200	3	1	99	2003	6				
1653145.0	1	1	1		1	1	2	1500	20	2	4	2002					
1653055.0	2	1	2	1		2	2	120	1	1	99	2006					
1653100.0	1	1	1		1	1	2	1300	5	1	7	2006					
1653115.0	1	1	1		1	2	2	500	3	1	1	2003					
1653040.0	1	1	1		1	1	2	1500	3	1	99	2004					
1653085.0	1	1	1		1	1	2	600	5	1	99	2005					
1653070.0	3	1	2	1		1	2	100	1	1	99	2007					
1654050.0	1	1	1		1	1	2	600	5	2	5	2003					
1654028.0	1	1	1		1	1	2	1000	5	1	4	2007					
1654007.0	1	1	1		1	1	2	600	5	1	3	2004					
1654080.0	1	1	1		1	1	2	1000	10	1	12	2007					
1654065.0	1	1	1		1	1	2	300	5	1	99	2005					
1654110.0	1	1	1		1	1	2	700	3	1	3	2003					
1654095.0	1	1	1		1	1	2	800	5	1	1	2006					
1654035.0	2	1	1		1	1	2	300	2	1	99	2004					
1654020.0	1	1	1		1	1	2	500	1	1	99	2005					
1655119.0	3	1	1		1	1	2	500	5	1	9	2007					
1655063.0	2	1	1		1	1	1	400	1	2	99	2003					
1655035.0	1	1	1		1	1	2	1000	4	1	12	2005					
1655021.0	2	1	1		1	1	2	500	3	1	99	2004					
1655007.0	1	1	1		1	1	2	300	2	1	8	2007					
1655091.0	2	1	1		1	1	2	1500	4	1	4	2004					
1655105.0	3	1	1		1	1	2	600	2	2	2	2008					
1655049.0	2	1	1		1	1	1	600	4	1	99	2005					
1656026.0	1	1	1		1	1	2	1500	4	2	12	2002					
1656012.0	2	1	1		1	1	2	1500	6	1	6	2001					
1656039.0	1	1	1		1	1	2	1000	10	1	11	2007					
1656053.0	2	1	1		1	1	2	800	4	2	12	2005					
1656117.0	1	1	1		1	2	2	1000	4	1	5	2006					
1656133.0	2	1	1		1	1	2	600	1	1	99	2004					
1656120.0	1	1	1		1	1	2	1500	10	1	99	2000					
1656079.0	1	1	1		3	3	2	1500	12	1	99	2000	6				
1656079.0	1	2	1		3	2	2	200	1	1	99	2000	6				
1656079.0	1	3	1		3	1	2	500	3	1	99	2000	6				
1656093.0	1	1	1		1	1	2	500	1	1	99	2000					
1123055.0	1	1	2	1		1	2	30	1	1	3	2008					
1123067.0	1	1	2	1		1	2	150	4	1	6	2007					
1123103.0	1	1	1		1	1	2	600	2	1	99	2003					
1123079.0	1	1	2	1		1	2	50	1	2	3	2007					
1123091.0	1	1	2	1		1	2	200	1	1	6	2008					
1123031.0	2	1	1		1	1	2	1200	3	1	10	2005					
1123089.0	1	1	1		2	1	2	2500	5	1	6	2008	6				
1123089.0	1	2	1		2	1	2	200	1	1	6	2008	6				
1123043.0	1	1	1		1	1	2	600	3	1	99	2006					
1743016.0	1	1	1		1	2	2	3000	10	2	99	2000					
1743057.0	1	1	1		1	1	2	1800	6	2	99	2006					
1743049.0	1	1	1		1	1	2	1000	3	2	6	2008					
1743066.0	1	1	1		1	2	2	500	3	1	5	2004					
1743074.0	1	1	1		1	1	2	1500	15	1	10	2002					
1743008.0	1	1	1		1	1	2	1500	3	1	7	2007					
1743082.0	1	1	1		1	1	2	3000	10	2	99	2003					
1743025.0	1	1	1		1	1	1	1500	8	2	99	2003					
1743040.0	2	1	1		1	1	1	600	6	2	99	2006					
1743033.0	1	1	1		1	1	1	400	1	1	4	2008					
1744027.0	1	1	1		1	1	2	1000	6	2	8	2004					
1744034.0	2	1	1		1	2	2	1000	5	1	99	2000					
1744070.0	2	1	1		1	1	1	600	3	1	99	2005					
1744005.0	1	1	1		1	1	2	3000	10	1	99	2006					
1744063.0	2	1	1		1	1	2	2000	5	1	6	2008					
1744041.0	1	1	1		1	1	2	4500	20	1	99	2003					
1744012.0	1	1	2	1		1	2	50	1	1	6	2006					
842098.0	1	1	1		1	1	2	250	1	1	3	2004					
842007.0	2	1	2	1		1	2	200	1	2	3	2006					
842033.0	1	1	2	1		1	2	200	2	1	11	2003					
842085.0	1	1	2	1		1	2	250	1	1	10	2005					
842049.0	4	1	1		1	1	2	500	3	1	99	2005					
842020.0	3	1	2	1		1	2	500	1	1	99	2005					
